s, d, v, x, y,t
3365.37,2.10672,49.4992,1953.99,2997.12,1956.8
3366.69,2.09958,49.3901,1952.67,2997.05,1956.86
3367.58,2.09482,49.4992,1951.79,2997.01,1956.91
3368.9,2.08743,49.5006,1950.46,2996.94,1956.96
3369.79,2.08268,49.4992,1949.58,2996.9,1957.01
3371.11,2.07552,49.4992,1948.26,2996.83,1957.06
3372.44,2.0652,49.5047,1946.93,2996.76,1957.12
3373.32,2.0585,49.5047,1946.05,2996.72,1957.17
3374.65,2.0472,49.5105,1944.72,2996.65,1957.22
3375.97,2.03298,49.3954,1943.4,2996.57,1957.28
3376.86,2.02209,49.409,1942.52,2996.52,1957.33
3378.18,2.00494,49.4154,1941.19,2996.45,1957.38
3379.07,1.99209,49.4154,1940.31,2996.4,1957.43
3380.39,1.96978,49.422,1938.99,2996.32,1957.48
3381.72,1.94648,49.4288,1937.67,2996.23,1957.54
3383.04,1.92124,49.4288,1936.34,2996.15,1957.6
3383.93,1.90449,49.4151,1935.46,2996.09,1957.65
3385.25,1.87828,49.4358,1934.14,2996.01,1957.7
3386.58,1.84986,49.4358,1932.82,2995.92,1957.76
3387.46,1.83116,49.4358,1931.93,2995.86,1957.81
3392.26,1.71636,49.4431,1930.61,2995.78,1957.86
3391.37,1.73922,49.4295,1929.73,2995.72,1957.91
3390.91,1.77305,49.3205,1928.41,2995.62,1957.96
3392.23,1.80688,49.4431,1927.08,2995.53,1958.02
3393.12,1.82868,49.4413,1926.2,2995.47,1958.07
3394.44,1.86154,49.4431,1924.88,2995.38,1958.12
3395.77,1.89342,49.4507,1923.56,2995.29,1958.18
3396.65,1.91206,49.4584,1922.68,2995.23,1958.23
3397.97,1.93776,49.346,1921.36,2995.13,1958.28
3398.86,1.95349,49.4747,1920.48,2995.06,1958.33
3400.18,1.97336,49.3607,1919.15,2994.96,1958.38
3401.07,1.98486,49.3717,1918.28,2994.89,1958.43
3402.39,1.99882,49.3921,1916.95,2994.78,1958.48
3403.71,2.00961,49.3877,1915.63,2994.66,1958.54
3404.6,2.01502,49.3996,1914.76,2994.59,1958.59
3405.92,2.02086,49.3006,1913.44,2994.47,1958.64
3406.8,2.02229,49.3107,1912.56,2994.39,1958.7
3408.13,2.02205,49.321,1911.24,2994.26,1958.75
3409.45,2.01891,49.4538,1909.92,2994.14,1958.8
3410.34,2.0145,49.4509,1909.04,2994.05,1958.85
3411.66,2.00508,49.3532,1907.72,2993.92,1958.9
3412.54,1.99646,49.3809,1906.85,2993.83,1958.95
3413.87,1.98121,49.3895,1905.53,2993.69,1959
3414.75,1.96965,49.376,1904.65,2993.59,1959.05
3416.08,1.94833,49.4027,1903.33,2993.45,1959.1
3417.4,1.92691,49.4162,1902.02,2993.3,1959.16
3418.28,1.91138,49.3996,1901.14,2993.2,1959.21
3419.61,1.88379,49.3189,1899.83,2993.05,1959.26
3422.63,1.8124,49.4118,1898.95,2992.95,1959.31
3421.72,1.85147,49.3189,1897.63,2992.8,1959.36
3422.6,1.8764,49.4274,1896.75,2992.7,1959.41
3423.93,1.91281,49.3317,1895.44,2992.55,1959.46
3424.81,1.93774,49.4274,1894.56,2992.45,1959.51
3426.13,1.97295,49.3317,1893.25,2992.29,1959.56
3427.02,1.99581,49.3317,1892.37,2992.19,1959.61
3428.34,2.02908,49.3317,1891.05,2992.03,1959.66
3429.66,2.05919,49.3612,1889.74,2991.87,1959.72
3430.55,2.07818,49.3579,1888.86,2991.76,1959.77
3431.87,2.10334,49.3714,1887.55,2991.6,1959.82
3432.76,2.11809,49.3886,1886.67,2991.48,1959.87
3434.08,2.13729,49.4026,1885.36,2991.31,1959.92
3434.96,2.14803,49.4132,1884.48,2991.2,1959.97
3436.29,2.16008,49.3194,1883.17,2991.02,1960.02
3437.17,2.16672,49.3378,1882.3,2990.9,1960.07
3438.49,2.172,49.3642,1880.98,2990.71,1960.12
3439.38,2.17149,49.3992,1880.11,2990.59,1960.17
3440.7,2.16768,49.4151,1878.8,2990.39,1960.22
3441.59,2.16123,49.4477,1877.93,2990.26,1960.27
3442.91,2.14796,49.3471,1876.62,2990.06,1960.32
3443.79,2.13667,49.4855,1875.74,2989.92,1960.37
3445.12,2.11747,49.3948,1874.44,2989.71,1960.42
3446,2.10217,49.4079,1873.57,2989.57,1960.47
3447.33,2.07693,49.4299,1872.26,2989.35,1960.52
3448.21,2.05737,49.4479,1871.39,2989.21,1960.57
3449.53,2.02604,49.3583,1870.08,2988.99,1960.62
3450.42,2.00141,49.3954,1869.21,2988.84,1960.67
3451.74,1.96098,49.4009,1867.9,2988.61,1960.72
3452.62,1.93235,49.4248,1867.03,2988.45,1960.77
3456.27,1.83564,49.4394,1865.73,2988.21,1960.82
3455.2,1.84399,49.4724,1864.42,2987.97,1960.88
3456.08,1.84758,49.4639,1863.56,2987.81,1960.93
3457.41,1.85287,49.4972,1862.25,2987.57,1960.98
3458.73,1.8537,49.41,1860.95,2987.33,1961.04
3459.62,1.85251,49.4304,1860.08,2987.16,1961.09
3460.94,1.84872,49.451,1858.78,2986.91,1961.14
3461.83,1.84542,49.4376,1857.91,2986.74,1961.19
3463.15,1.84048,49.4376,1856.61,2986.49,1961.24
3464.48,1.83555,49.4376,1855.31,2986.24,1961.3
3465.36,1.83245,49.4376,1854.44,2986.07,1961.35
3466.69,1.83058,49.5243,1853.13,2985.82,1961.4
3468.02,1.83161,49.5173,1851.83,2985.57,1961.46
3468.9,1.83328,49.4838,1850.96,2985.41,1961.51
3470.23,1.83857,49.3565,1849.66,2985.17,1961.56
3471.11,1.84453,49.4577,1848.79,2985.01,1961.61
3472.44,1.85249,49.3368,1847.48,2984.77,1961.66
3473.76,1.86467,49.4382,1846.18,2984.54,1961.72
3474.65,1.87471,49.4143,1845.31,2984.38,1961.77
3475.97,1.89287,49.382,1844,2984.15,1961.82
3477.3,1.91411,49.4844,1842.7,2983.93,1961.88
3478.18,1.93008,49.4709,1841.83,2983.78,1961.93
3479.5,1.95516,49.3401,1840.52,2983.55,1961.98
3480.39,1.97498,49.3087,1839.65,2983.41,1962.03
3481.71,2.00743,49.291,1838.34,2983.2,1962.08
3482.59,2.03129,49.3948,1837.47,2983.05,1962.13
3483.92,2.06969,49.3776,1836.16,2982.84,1962.18
3484.8,2.0976,49.3564,1835.29,2982.71,1962.23
3486.13,2.14214,49.4518,1833.98,2982.51,1962.28
3487.45,2.18959,49.4354,1832.67,2982.3,1962.34
3491.93,2.35178,49.3071,1831.8,2982.17,1962.39
3490.61,2.31121,49.3992,1830.49,2981.98,1962.44
3491.14,2.26958,49.4191,1829.18,2981.78,1962.5
3492.03,2.24303,49.3992,1828.3,2981.66,1962.55
3493.35,2.20453,49.3992,1826.99,2981.46,1962.6
3494.23,2.17968,49.3835,1826.12,2981.34,1962.66
3495.56,2.14228,49.3835,1824.81,2981.15,1962.71
3496.88,2.10778,49.368,1823.5,2980.96,1962.76
3498.2,2.07631,49.3528,1822.19,2980.77,1962.82
3499.09,2.05666,49.461,1821.31,2980.65,1962.87
3500.41,2.03029,49.446,1820,2980.47,1962.92
3501.74,2.005,49.446,1818.69,2980.29,1962.98
3502.62,1.9885,49.3194,1817.81,2980.17,1963.03
3503.94,1.9664,49.1831,1816.5,2980,1963.08
3505.23,1.9667,48.483,1815.22,2979.85,1963.14
3506.1,1.98338,48.4169,1814.36,2979.76,1963.19
3507.41,2.03148,48.7776,1813.05,2979.66,1963.24
3508.72,2.106,48.8289,1811.74,2979.58,1963.3
3510.03,2.19977,49.0292,1810.43,2979.52,1963.36
3510.9,2.27058,49.0168,1809.56,2979.49,1963.41
3512.21,2.39076,49.1096,1808.24,2979.46,1963.46
3513.09,2.479,49.1012,1807.36,2979.45,1963.51
3514.4,2.62051,49.33,1806.04,2979.43,1963.56
3515.27,2.71965,49.329,1805.16,2979.43,1963.61
3516.59,2.87435,49.4383,1803.83,2979.43,1963.66
3517.9,3.03426,49.4256,1802.51,2979.44,1963.72
3518.78,3.14296,49.4403,1801.62,2979.44,1963.77
3520.1,3.31098,49.5507,1800.3,2979.46,1963.82
3521.42,3.48227,49.5521,1798.97,2979.47,1963.88
3522.3,3.59799,49.5537,1798.08,2979.49,1963.93
3532.51,3.92193,49.6629,1796.75,2979.51,1963.99
3531.19,4.05126,49.6749,1795.42,2979.53,1964.04
3530.31,4.13573,49.6613,1794.53,2979.54,1964.09
3528.98,4.2618,49.5504,1793.2,2979.55,1964.14
3528.6,4.38496,49.5493,1791.87,2979.57,1964.2
3529.48,4.46449,49.5485,1790.99,2979.57,1964.25
3530.8,4.58164,49.548,1789.66,2979.58,1964.3
3531.69,4.65792,49.5475,1788.77,2979.58,1964.36
3533.01,4.76687,49.4383,1787.45,2979.58,1964.4
3533.89,4.83724,49.4386,1786.56,2979.58,1964.46
3535.21,4.9371,49.3172,1785.24,2979.57,1964.51
3536.53,5.03186,49.4429,1783.91,2979.55,1964.56
3537.41,5.09216,49.4445,1783.03,2979.54,1964.62
3538.74,5.17905,49.323,1781.71,2979.52,1964.67
3540.06,5.26181,49.4508,1780.38,2979.49,1964.72
3540.94,5.314,49.3416,1779.5,2979.47,1964.77
3542.26,5.39083,49.3442,1778.18,2979.44,1964.82
3543.14,5.44002,49.2273,1777.3,2979.41,1964.87
3544.46,5.50874,49.2307,1775.97,2979.37,1964.92
3545.78,5.57236,49.3618,1774.65,2979.33,1964.98
3546.66,5.61157,49.3659,1773.77,2979.29,1965.04
3547.98,5.66537,49.3737,1772.45,2979.24,1965.09
3549.3,5.71405,49.2621,1771.13,2979.18,1965.14
3550.63,5.75666,49.3971,1769.81,2979.11,1965.2
3551.51,5.78192,49.2924,1768.93,2979.06,1965.25
3552.83,5.81543,49.2927,1767.61,2978.98,1965.3
3553.71,5.83462,49.3061,1766.73,2978.93,1965.35
3555.03,5.85744,49.3342,1765.41,2978.84,1965.4
3555.91,5.86956,49.3417,1764.53,2978.78,1965.45
3557.24,5.88337,49.3439,1763.21,2978.69,1965.5
3558.56,5.89101,49.2519,1761.89,2978.58,1965.56
3559.44,5.89308,49.2629,1761.01,2978.51,1965.61
3560.77,5.89294,49.3785,1759.69,2978.4,1965.66
3561.65,5.89088,49.2813,1758.81,2978.33,1965.71
3573.99,5.67462,49.2908,1757.49,2978.21,1965.76
3572.67,5.71619,49.423,1756.17,2978.09,1965.82
3571.79,5.74207,49.3107,1755.3,2978.01,1965.87
3570.46,5.77841,49.3107,1753.98,2977.89,1965.92
3569.58,5.80237,49.321,1753.1,2977.81,1965.97
3568.49,5.8358,49.4402,1751.78,2977.68,1966.02
3569.81,5.86633,49.3422,1750.46,2977.55,1966.08
3570.69,5.88423,49.4619,1749.58,2977.46,1966.13
3572.02,5.9116,49.4647,1748.27,2977.33,1966.18
3573.34,5.9402,49.4509,1746.95,2977.2,1966.24
3574.23,5.95906,49.4645,1746.07,2977.11,1966.29
3575.55,5.98353,49.4759,1744.75,2976.97,1966.34
3576.43,5.9984,49.3809,1743.87,2976.88,1966.4
3577.76,6.01802,49.3895,1742.55,2976.74,1966.45
3579.08,6.0363,49.3789,1741.24,2976.6,1966.5
3579.97,6.04826,49.3906,1740.36,2976.5,1966.55
3581.29,6.06364,49.4027,1739.04,2976.36,1966.6
3582.18,6.07172,49.4254,1738.16,2976.26,1966.65
3583.5,6.08395,49.4149,1736.85,2976.11,1966.7
3584.82,6.09243,49.3189,1735.53,2975.96,1966.76
3585.71,6.09626,49.3317,1734.65,2975.85,1966.81
3587.03,6.09965,49.3447,1733.34,2975.7,1966.86
3587.92,6.0996,49.4663,1732.46,2975.59,1966.91
3589.24,6.09682,49.4798,1731.15,2975.43,1966.96
3590.57,6.09014,49.4934,1729.83,2975.26,1967.02
3591.45,6.08393,49.4026,1728.95,2975.15,1967.07
3592.78,6.07519,49.399,1727.64,2974.98,1967.12
3593.66,6.06703,49.4132,1726.77,2974.86,1967.17
3594.99,6.05224,49.4313,1725.45,2974.69,1967.22
3596.31,6.0343,49.3378,1724.14,2974.51,1967.28
3597.19,6.01996,49.3528,1723.26,2974.39,1967.32
3598.07,6.00489,49.349,1722.39,2974.27,1967.38
3610.32,5.75814,49.4762,1721.08,2974.08,1967.43
3608.99,5.78823,49.4762,1719.76,2973.9,1967.48
3608.11,5.80689,49.368,1718.89,2973.78,1967.54
3606.78,5.8312,49.3992,1717.58,2973.59,1967.59
3605.46,5.85647,49.3835,1716.27,2973.4,1967.64
3604.9,5.87224,49.3992,1715.39,2973.27,1967.69
3606.23,5.89438,49.4031,1714.08,2973.08,1967.74
3607.11,5.90724,49.4016,1713.21,2972.95,1967.8
3608.44,5.92344,49.4313,1711.89,2972.75,1967.85
3609.76,5.93674,49.4477,1710.58,2972.55,1967.9
3610.65,5.94553,49.4477,1709.71,2972.41,1967.95
3611.97,5.9544,49.3776,1708.4,2972.21,1968
3613.3,5.96442,49.3606,1707.09,2972.01,1968.06
3614.18,5.97014,49.3776,1706.22,2971.87,1968.11
3615.51,5.98039,49.3564,1704.91,2971.66,1968.17
3616.83,5.98942,49.4855,1703.6,2971.46,1968.22
3617.72,5.9942,49.3733,1702.72,2971.32,1968.27
3619.04,6.0013,49.3641,1701.41,2971.11,1968.32
3619.93,6.00608,49.4812,1700.54,2970.98,1968.37
3621.25,6.01318,49.4677,1699.23,2970.77,1968.43
3622.58,6.0203,49.4855,1697.92,2970.56,1968.48
3623.46,6.02508,49.3733,1697.05,2970.42,1968.53
3624.79,6.03122,49.4983,1695.74,2970.22,1968.58
3626.11,6.03528,49.377,1694.43,2970.01,1968.64
3627,6.03788,49.5027,1693.56,2969.87,1968.69
3628.32,6.04194,49.3813,1692.25,2969.66,1968.74
3629.21,6.04479,49.4983,1691.38,2969.52,1968.79
3630.53,6.0486,49.3813,1690.07,2969.31,1968.84
3631.42,6.05145,49.5027,1689.19,2969.17,1968.89
3632.74,6.05221,49.4123,1687.88,2968.95,1968.94
3634.07,6.05337,49.3988,1686.58,2968.74,1969
3634.96,6.05405,49.5201,1685.7,2968.6,1969.05
3636.28,6.05506,49.4123,1684.39,2968.39,1969.1
3647.85,6.10169,49.5201,1683.52,2968.24,1969.16
3646.53,6.0913,49.4123,1682.21,2968.03,1969.21
3645.2,6.07792,49.4165,1680.9,2967.81,1969.26
3644.32,6.06892,49.4299,1680.03,2967.67,1969.31
3642.99,6.05563,49.4255,1678.72,2967.45,1969.36
3642.96,6.04661,49.4165,1677.85,2967.31,1969.41
3644.29,6.03308,49.4165,1676.55,2967.09,1969.46
3645.61,6.01956,49.4165,1675.24,2966.88,1969.52
3646.5,6.01056,49.4299,1674.37,2966.73,1969.57
3647.82,5.99727,49.4299,1673.06,2966.52,1969.62
3648.71,5.98825,49.4165,1672.18,2966.37,1969.67
3650.03,5.97474,49.4299,1670.88,2966.16,1969.72
3650.92,5.96572,49.4299,1670.01,2966.01,1969.78
3652.24,5.95244,49.4299,1668.7,2965.8,1969.83
3653.57,5.9418,49.3988,1667.39,2965.59,1969.88
3654.45,5.93497,49.4079,1666.52,2965.44,1969.93
3655.78,5.9285,49.4855,1665.21,2965.23,1969.98
3656.66,5.9236,49.3948,1664.34,2965.09,1970.04
3657.99,5.92026,49.4685,1663.03,2964.89,1970.09
3659.31,5.92008,49.3397,1661.71,2964.68,1970.14
3660.2,5.92223,49.4313,1660.84,2964.55,1970.19
3661.52,5.92493,49.4313,1659.53,2964.35,1970.24
3662.41,5.92597,49.4477,1658.66,2964.22,1970.29
3663.73,5.93156,49.4151,1657.35,2964.02,1970.34
3664.61,5.93468,49.4354,1656.47,2963.89,1970.39
3665.94,5.94358,49.3992,1655.16,2963.7,1970.44
3666.82,5.95055,49.4031,1654.29,2963.57,1970.49
3668.15,5.96441,49.37,1652.98,2963.38,1970.54
3669.03,5.97563,49.3545,1652.1,2963.25,1970.59
3670.36,5.9957,49.4745,1650.79,2963.07,1970.64
3671.24,6.01079,49.4595,1649.91,2962.95,1970.69
3682.86,6.26359,49.4313,1648.6,2962.77,1970.74
3681.98,6.24401,49.4168,1647.72,2962.66,1970.79
3680.66,6.21572,49.4132,1646.41,2962.49,1970.84
3679.77,6.19807,49.399,1645.54,2962.37,1970.89
3678.45,6.17343,49.4021,1644.22,2962.2,1970.94
3678.58,6.15107,49.3886,1642.91,2962.03,1971
3679.46,6.13766,49.3714,1642.03,2961.93,1971.05
3680.79,6.12038,49.4663,1640.71,2961.76,1971.1
3681.67,6.10989,49.4798,1639.84,2961.66,1971.15
3683,6.09468,49.4531,1638.52,2961.5,1971.2
3684.32,6.08239,49.4401,1637.2,2961.34,1971.26
3685.21,6.07686,49.441,1636.33,2961.24,1971.31
3686.53,6.07049,49.4149,1635.01,2961.09,1971.36
3687.41,6.06715,49.4118,1634.13,2960.99,1971.41
3688.74,6.06381,49.4027,1632.81,2960.84,1971.46
3689.62,6.06251,49.4027,1631.93,2960.74,1971.51
3690.95,6.06233,49.3906,1630.62,2960.59,1971.56
3691.84,6.06297,49.4042,1629.74,2960.5,1971.61
3693.16,6.06581,49.501,1628.42,2960.36,1971.66
3694.49,6.06975,49.376,1627.1,2960.22,1971.72
3695.37,6.07244,49.4981,1626.22,2960.12,1971.76
3696.7,6.07614,49.3789,1624.9,2959.98,1971.82
3697.58,6.07884,49.501,1624.02,2959.89,1971.87
3698.91,6.08278,49.376,1622.7,2959.75,1971.92
3700.24,6.08367,49.4963,1621.38,2959.6,1971.98
3701.12,6.08421,49.3877,1620.51,2959.51,1972.02
3702.45,6.0851,49.4963,1619.19,2959.36,1972.08
3703.33,6.08564,49.4012,1618.31,2959.27,1972.13
3704.66,6.08654,49.5098,1616.99,2959.12,1972.18
3705.98,6.08441,49.5218,1615.67,2958.97,1972.24
3706.87,6.08082,49.4285,1614.79,2958.88,1972.29
3708.19,6.07567,49.4118,1613.48,2958.72,1972.34
3709.07,6.07208,49.4149,1612.6,2958.62,1972.39
3710.4,6.06693,49.4118,1611.28,2958.47,1972.44
3711.28,6.06139,49.4274,1610.4,2958.37,1972.49
3712.61,6.05309,49.4274,1609.09,2958.22,1972.54
3713.94,6.04188,49.4401,1607.77,2958.06,1972.6
3714.82,6.03441,49.4537,1606.89,2957.96,1972.65
3716.15,6.0232,49.4537,1605.58,2957.8,1972.7
3717.03,6.01572,49.4401,1604.7,2957.7,1972.75
3729.04,5.87495,49.4401,1603.38,2957.54,1972.8
3727.71,5.89275,49.3582,1602.07,2957.39,1972.86
3726.83,5.90465,49.3447,1601.19,2957.28,1972.92
3725.5,5.91944,49.3715,1599.87,2957.12,1972.97
3724.18,5.93445,49.3579,1598.56,2956.95,1973.02
3723.96,5.94419,49.3579,1597.68,2956.85,1973.07
3725.28,5.95606,49.4832,1596.36,2956.68,1973.12
3726.17,5.9641,49.3714,1595.49,2956.57,1973.17
3727.49,5.97597,49.4798,1594.17,2956.41,1973.22
3728.82,5.98785,49.3748,1592.85,2956.24,1973.28
3729.7,5.99588,49.4798,1591.98,2956.13,1973.32
3731.03,6.00473,49.4934,1590.66,2955.96,1973.38
3731.91,6.01058,49.4934,1589.79,2955.85,1973.44
3733.24,6.01532,49.5386,1588.47,2955.68,1973.49
3734.56,6.01821,49.4132,1587.16,2955.51,1973.54
3735.45,6.01885,49.4313,1586.28,2955.39,1973.59
3736.77,6.0208,49.4412,1584.97,2955.21,1973.64
3737.66,6.0195,49.446,1584.09,2955.09,1973.7
3738.98,6.01828,49.446,1582.78,2954.92,1973.75
3740.31,6.01416,49.461,1581.46,2954.74,1973.8
3741.19,6.00996,49.461,1580.59,2954.61,1973.85
3742.52,5.99953,49.3835,1579.27,2954.43,1973.9
3743.84,5.98633,49.5072,1577.96,2954.24,1973.96
3744.73,5.97595,49.5112,1577.09,2954.11,1974.01
3746.06,5.96068,49.5072,1575.77,2953.92,1974.06
3747.38,5.94541,49.3992,1574.46,2953.72,1974.12
3748.27,5.93406,49.5232,1573.59,2953.6,1974.17
3749.59,5.91565,49.4191,1572.28,2953.4,1974.22
3750.92,5.8965,49.4313,1570.96,2953.2,1974.28
3751.8,5.88212,49.4313,1570.09,2953.07,1974.33
3753.13,5.86067,49.4313,1568.78,2952.88,1974.38
3754.45,5.83921,49.4313,1567.47,2952.68,1974.44
3755.34,5.82386,49.4518,1566.59,2952.54,1974.49
3756.66,5.79951,49.4477,1565.28,2952.34,1974.54
3757.55,5.78319,49.4477,1564.41,2952.21,1974.59
3758.87,5.76076,49.4313,1563.1,2952.01,1974.64
3759.76,5.74735,49.4191,1562.22,2951.88,1974.69
3761.08,5.73195,49.3835,1560.91,2951.69,1974.74
3762.41,5.72248,49.3528,1559.6,2951.5,1974.8
3763.29,5.71912,49.446,1558.72,2951.38,1974.85
3764.62,5.71874,49.4313,1557.41,2951.2,1974.9
3765.94,5.72248,49.399,1556.1,2951.03,1974.96
3766.82,5.72807,49.2802,1555.22,2950.92,1975.01
3768.14,5.74051,49.3612,1553.91,2950.75,1975.06
3769.47,5.75913,49.3317,1552.6,2950.6,1975.12
3770.35,5.77479,49.3325,1551.72,2950.49,1975.17
3771.67,5.80237,49.2941,1550.41,2950.34,1975.22
3772.55,5.82406,49.2821,1549.53,2950.25,1975.28
3773.88,5.86183,49.3781,1548.21,2950.11,1975.32
3775.2,5.90539,49.3315,1546.9,2949.98,1975.38
3776.08,5.93922,49.321,1546.02,2949.89,1975.43
3777.4,5.99465,49.3142,1544.7,2949.77,1975.48
3790.06,6.64752,49.2884,1543.83,2949.69,1975.53
3788.74,6.57465,49.2697,1542.51,2949.58,1975.58
3787.86,6.52878,49.3831,1541.63,2949.51,1975.63
3786.54,6.46497,49.3576,1540.31,2949.41,1975.68
3785.66,6.42719,49.3495,1539.43,2949.34,1975.73
3784.66,6.37244,49.3281,1538.11,2949.25,1975.78
3785.99,6.31967,49.3417,1536.79,2949.16,1975.84
3786.87,6.28579,49.3269,1535.91,2949.1,1975.89
3788.19,6.23717,49.3269,1534.59,2949.01,1975.94
3789.07,6.20524,49.3269,1533.71,2948.95,1975.99
3790.39,6.1647,49.4138,1532.39,2948.87,1976.04
3791.28,6.14086,49.4075,1531.51,2948.82,1976.09
3792.6,6.10816,49.4014,1530.19,2948.75,1976.14
3793.48,6.08822,49.3971,1529.31,2948.7,1976.19
3794.81,6.06165,49.3901,1527.99,2948.64,1976.24
3795.69,6.04589,49.3848,1527.1,2948.59,1976.3
3797.01,6.02518,49.3797,1525.78,2948.53,1976.35
3798.34,6.00767,49.3612,1524.46,2948.48,1976.4
3799.22,5.99779,49.3703,1523.57,2948.44,1976.45
3800.55,5.98419,49.3703,1522.25,2948.39,1976.5
3801.87,5.97256,49.4614,1520.92,2948.34,1976.56
3802.76,5.96684,49.471,1520.04,2948.31,1976.61
3804.08,5.95836,49.3608,1518.72,2948.26,1976.66
3804.97,5.95266,49.47,1517.83,2948.23,1976.71
3806.29,5.94393,49.3618,1516.51,2948.18,1976.76
3807.62,5.93841,49.3434,1515.18,2948.13,1976.82
3808.5,5.93467,49.4662,1514.3,2948.1,1976.87
3809.82,5.92912,49.3434,1512.98,2948.06,1976.92
3810.71,5.92537,49.4662,1512.09,2948.03,1976.97
3812.03,5.91957,49.3443,1510.77,2947.98,1977.02
3812.92,5.91583,49.4671,1509.88,2947.95,1977.08
3814.24,5.91028,49.3443,1508.56,2947.91,1977.12
3815.57,5.90769,49.3535,1507.24,2947.87,1977.18
3816.45,5.90586,49.3407,1506.35,2947.84,1977.23
3817.78,5.90327,49.3543,1505.03,2947.8,1977.28
3818.66,5.90169,49.3535,1504.14,2947.77,1977.33
3819.99,5.90205,49.4593,1502.82,2947.73,1977.38
3820.87,5.90438,49.4562,1501.94,2947.7,1977.43
3822.2,5.90768,49.4562,1500.61,2947.67,1977.48
3823.08,5.91195,49.4398,1499.73,2947.65,1977.53
3824.41,5.91839,49.4534,1498.4,2947.61,1977.58
3825.73,5.92485,49.4398,1497.08,2947.58,1977.64
3826.62,5.93109,49.4508,1496.19,2947.56,1977.69
3827.94,5.94048,49.4508,1494.87,2947.53,1977.74
3828.83,5.94674,49.4508,1493.98,2947.51,1977.79
3830.15,5.95613,49.4508,1492.66,2947.48,1977.84
3831.04,5.96239,49.4508,1491.77,2947.46,1977.9
3832.36,5.97398,49.4479,1490.45,2947.43,1977.95
3833.69,5.9863,49.4485,1489.12,2947.41,1978
3834.57,5.99451,49.4348,1488.24,2947.39,1978.06
3847.8,6.11667,49.4485,1486.91,2947.36,1978.1
3846.47,6.10749,49.4464,1485.59,2947.34,1978.16
3845.59,6.10161,49.4327,1484.7,2947.32,1978.21
3844.26,6.09267,49.4459,1483.38,2947.3,1978.26
3843.38,6.08655,49.4464,1482.49,2947.28,1978.32
3842.05,6.0776,49.4459,1481.16,2947.26,1978.37
3843.09,6.06842,49.4464,1479.84,2947.23,1978.42
3843.97,6.06254,49.4464,1478.95,2947.22,1978.48
3845.3,6.0536,49.4459,1477.63,2947.19,1978.53
3846.62,6.04441,49.4464,1476.3,2947.17,1978.58
3847.51,6.03854,49.4459,1475.42,2947.15,1978.63
3848.83,6.02935,49.4464,1474.09,2947.13,1978.68
3850.16,6.02041,49.4464,1472.77,2947.11,1978.74
3851.04,6.01453,49.4322,1471.88,2947.09,1978.79
3852.37,6.00535,49.4464,1470.56,2947.07,1978.84
3853.25,5.99947,49.4459,1469.67,2947.05,1978.89
3854.58,5.99028,49.4327,1468.35,2947.03,1978.94
3855.91,5.98134,49.4464,1467.02,2947,1979
3856.79,5.97546,49.4459,1466.14,2946.99,1979.05
3858.11,5.96628,49.4464,1464.81,2946.96,1979.1
3859,5.9604,49.4459,1463.93,2946.95,1979.16
3860.33,5.95439,49.4441,1462.6,2946.92,1979.2
3861.65,5.94838,49.4441,1461.28,2946.9,1979.26
3862.54,5.94421,49.4445,1460.39,2946.89,1979.31
3863.86,5.9382,49.4445,1459.07,2946.87,1979.36
3864.75,5.93427,49.4445,1458.18,2946.85,1979.41
3866.07,5.92826,49.4445,1456.86,2946.83,1979.46
3866.96,5.92434,49.4441,1455.97,2946.82,1979.51
3868.28,5.92125,49.4425,1454.64,2946.8,1979.56
3869.17,5.91928,49.4425,1453.76,2946.79,1979.62
3870.49,5.9162,49.4292,1452.43,2946.77,1979.67
3871.82,5.91629,49.4412,1451.11,2946.76,1979.72
3873.14,5.91907,49.4403,1449.78,2946.74,1979.78
3874.03,5.92124,49.4264,1448.9,2946.74,1979.83
3875.36,5.9272,49.4392,1447.57,2946.73,1979.88
3876.68,5.93412,49.4386,1446.25,2946.72,1979.94
3877.57,5.94021,49.4386,1445.36,2946.72,1979.99
3878.89,5.95202,49.4383,1444.04,2946.71,1980.04
3879.78,5.96005,49.4383,1443.15,2946.71,1980.09
3881.1,5.97211,49.4383,1441.83,2946.71,1980.14
3881.99,5.98014,49.4383,1440.94,2946.7,1980.19
3883.31,5.99513,49.4382,1439.62,2946.7,1980.24
3884.64,6.01011,49.4382,1438.29,2946.7,1980.3
3885.52,6.0201,49.4382,1437.41,2946.7,1980.35
3886.85,6.03801,49.4246,1436.08,2946.71,1980.4
3887.73,6.04996,49.4383,1435.2,2946.71,1980.46
3898.99,6.19924,49.4383,1433.87,2946.71,1980.51
3897.66,6.18232,49.4383,1432.55,2946.72,1980.56
3896.78,6.17088,49.4383,1431.66,2946.72,1980.61
3895.45,6.15372,49.4383,1430.34,2946.72,1980.67
3894.13,6.1368,49.4383,1429.01,2946.72,1980.72
3894.96,6.12535,49.4383,1428.12,2946.73,1980.77
3896.29,6.11112,49.4386,1426.8,2946.73,1980.82
3897.17,6.10187,49.4388,1425.91,2946.74,1980.87
3898.5,6.08764,49.4386,1424.59,2946.74,1980.92
3899.38,6.07839,49.4388,1423.7,2946.75,1980.97
3900.71,6.06416,49.4386,1422.38,2946.75,1981.02
3902.04,6.05017,49.4386,1421.05,2946.76,1981.08
